State,County,RefinedType,"(0.0, 16.0]","(16.0, 32.0]","(32.0, 64.0]","(64.0, 128.0]","(128.0, 256.0]","(256.0, 512.0]","(512.0, 1024.0]","(1024.0, 2048.0]","(2048.0, 4096.0]","(4096.0, 8192.0]","(8192.0, 16384.0]","(16384.0, inf]"
IN,Daviess,Accident,0,0,1,0,0,0,0,0,0,0,0,0
IN,Daviess,Congestion,0,0,252,3,0,0,0,0,0,0,0,0
IN,Daviess,Construction,0,0,0,0,0,0,0,0,0,0,1,2
IN,Daviess,Incident,0,0,5,0,0,0,0,2,1,1,0,0
IN,Daviess,ALL,0,0,258,3,0,0,0,2,1,1,1,2
IN,De Kalb,Congestion,0,0,22,0,0,0,0,0,0,0,0,0
IN,De Kalb,Construction,0,0,0,0,0,0,1,0,0,1,1,1
IN,De Kalb,ALL,0,0,22,0,0,0,1,0,0,1,1,1
IN,DeKalb,Accident,0,3,1,0,0,0,0,0,0,0,0,0
IN,DeKalb,Congestion,0,0,251,9,1,0,0,0,0,0,0,0
IN,DeKalb,Construction,0,0,0,0,0,0,1,1,1,0,0,6
IN,DeKalb,Incident,0,1,0,1,0,0,0,0,0,0,0,0
IN,DeKalb,ALL,0,4,252,10,1,0,1,1,1,0,0,6
IN,Dearborn,Accident,0,30,4,0,0,0,0,0,0,0,0,0
IN,Dearborn,Broken,0,7,2,0,0,0,0,0,0,0,0,0
IN,Dearborn,Congestion,0,0,979,90,5,0,0,0,0,0,0,0
IN,Dearborn,Construction,0,1,0,0,1,2,0,0,0,1,0,6
IN,Dearborn,Incident,0,19,8,3,1,7,0,0,0,5,0,0
IN,Dearborn,Lane,0,2,0,0,0,0,0,0,0,0,0,0
IN,Dearborn,ALL,0,59,993,93,7,9,0,0,0,6,0,6
IN,Decatur,Accident,0,2,2,0,0,0,0,0,0,0,0,0
IN,Decatur,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Decatur,Congestion,0,0,483,34,1,0,0,0,0,0,0,0
IN,Decatur,Construction,0,1,0,0,0,1,1,1,0,0,0,6
IN,Decatur,Incident,0,6,4,2,0,0,0,0,0,0,0,0
IN,Decatur,ALL,0,10,489,36,1,1,1,1,0,0,0,6
IN,Delaware,Accident,0,7,11,1,0,0,0,0,0,0,0,0
IN,Delaware,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Delaware,Congestion,0,0,646,27,1,0,0,0,0,0,0,0
IN,Delaware,Construction,0,1,2,1,0,0,3,0,2,0,0,8
IN,Delaware,Event,0,0,0,0,0,0,13,0,0,0,0,0
IN,Delaware,Incident,0,9,11,2,0,0,0,0,0,0,0,0
IN,Delaware,Lane,0,1,0,1,0,0,0,0,0,0,0,0
IN,Delaware,ALL,0,19,670,32,1,0,16,0,2,0,0,8
IN,Dubois,Accident,0,2,0,0,0,0,0,0,0,0,0,0
IN,Dubois,Congestion,0,0,247,7,0,0,0,0,0,0,0,0
IN,Dubois,Construction,0,0,0,0,0,0,0,0,0,1,0,3
IN,Dubois,Incident,0,3,2,0,0,0,0,1,0,0,0,2
IN,Dubois,ALL,0,5,249,7,0,0,0,1,0,1,0,5
IN,Elkhart,Accident,0,5,1,0,0,0,0,0,0,0,0,0
IN,Elkhart,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Elkhart,Congestion,44,37,1752,184,17,1,0,0,0,0,0,0
IN,Elkhart,Construction,0,2,1,0,0,2,2,0,0,4,1,11
IN,Elkhart,Incident,1,17,19,9,1,3,0,1,0,1,0,0
IN,Elkhart,Lane,0,1,0,0,0,0,0,0,0,0,0,0
IN,Elkhart,ALL,45,63,1773,193,18,6,2,1,0,5,1,11
IN,Fayette,Accident,0,1,2,0,0,0,0,0,0,0,0,0
IN,Fayette,Congestion,0,0,46,0,0,0,0,0,0,0,0,0
IN,Fayette,Construction,0,0,0,0,0,0,1,0,0,1,0,0
IN,Fayette,Incident,0,3,0,0,0,0,0,0,0,0,0,0
IN,Fayette,ALL,0,4,48,0,0,0,1,0,0,1,0,0
IN,Floyd,Accident,0,65,35,4,0,0,0,0,0,0,0,0
IN,Floyd,Broken,0,14,11,1,0,0,0,0,0,0,0,0
IN,Floyd,Congestion,0,0,634,92,4,0,0,0,0,0,0,0
IN,Floyd,Construction,0,11,2,1,0,3,3,0,2,0,1,4
IN,Floyd,Incident,0,15,11,2,1,0,0,1,0,1,0,0
IN,Floyd,Lane,0,15,6,0,0,0,0,0,0,0,0,0
IN,Floyd,ALL,0,120,699,100,5,3,3,1,2,1,1,4
IN,Fountain,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Fountain,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Fountain,Congestion,2,1,130,4,1,0,0,0,0,0,0,0
IN,Fountain,Construction,0,0,0,0,0,1,0,0,0,0,0,0
IN,Fountain,Incident,0,4,1,1,0,0,0,0,0,0,0,0
IN,Fountain,ALL,2,7,131,5,1,1,0,0,0,0,0,0
IN,Franklin,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Franklin,Congestion,0,0,398,15,1,0,0,0,0,0,0,0
IN,Franklin,Construction,0,0,0,0,0,1,1,0,0,0,0,2
IN,Franklin,Incident,0,1,4,0,0,0,0,0,0,0,0,0
IN,Franklin,ALL,0,2,402,15,1,1,1,0,0,0,0,2
IN,Fulton,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Fulton,Congestion,0,0,161,1,0,0,0,0,0,0,0,0
IN,Fulton,Construction,0,0,0,1,0,0,1,0,0,0,0,2
IN,Fulton,Incident,0,1,1,0,0,0,0,0,0,0,1,0
IN,Fulton,ALL,0,2,162,2,0,0,1,0,0,0,1,2
IN,Gibson,Accident,0,9,2,1,0,0,0,0,0,0,0,0
IN,Gibson,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Gibson,Congestion,0,0,588,33,1,0,0,0,0,0,0,0
IN,Gibson,Construction,0,1,0,0,0,2,0,1,0,2,5,5
IN,Gibson,Incident,0,9,8,2,0,0,0,0,1,0,0,0
IN,Gibson,Lane,0,1,0,0,0,0,0,0,0,0,0,0
IN,Gibson,Other,0,1,0,0,0,0,0,0,0,0,0,0
IN,Gibson,ALL,0,22,598,36,1,2,0,1,1,2,5,5
IN,Grant,Accident,0,2,3,0,0,0,0,0,0,0,0,0
IN,Grant,Broken,0,1,1,0,0,0,0,0,0,0,0,0
IN,Grant,Congestion,0,0,425,23,8,2,0,0,0,0,0,0
IN,Grant,Construction,0,3,0,0,0,0,4,1,0,1,1,11
IN,Grant,Incident,0,0,5,2,3,0,0,0,0,0,0,0
IN,Grant,Lane,0,1,0,1,0,0,0,0,0,0,0,0
IN,Grant,ALL,0,7,434,26,11,2,4,1,0,1,1,11
IN,Greene,Accident,0,2,1,0,0,0,0,0,0,0,0,0
IN,Greene,Congestion,0,0,148,2,0,0,0,0,0,0,0,0
IN,Greene,Construction,0,0,0,0,0,0,0,0,0,3,0,6
IN,Greene,Incident,0,4,2,0,0,0,0,2,1,0,0,0
IN,Greene,ALL,0,6,151,2,0,0,0,2,1,3,0,6
IN,Hamilton,Accident,0,132,44,2,1,0,1,0,0,0,0,0
IN,Hamilton,Broken,0,18,6,0,0,0,0,0,0,0,0,0
IN,Hamilton,Congestion,0,3,2166,381,34,2,0,0,0,0,0,0
IN,Hamilton,Construction,0,15,5,1,1,1,8,2,3,0,3,17
IN,Hamilton,Incident,0,28,37,10,3,0,0,1,0,0,0,0
IN,Hamilton,Lane,0,13,1,2,0,0,0,0,0,0,0,0
IN,Hamilton,ALL,0,209,2259,396,39,3,9,3,3,0,3,17
IN,Hancock,Accident,0,39,13,3,0,1,0,0,0,0,0,0
IN,Hancock,Broken,0,5,2,0,0,0,0,0,0,0,0,0
IN,Hancock,Congestion,0,0,947,71,3,0,0,0,0,0,0,0
IN,Hancock,Construction,0,3,0,1,2,1,4,1,2,0,1,8
IN,Hancock,Incident,0,13,4,0,2,0,0,0,0,0,0,0
IN,Hancock,Lane,0,2,1,1,0,0,0,0,0,0,0,0
IN,Hancock,ALL,0,62,967,76,7,2,4,1,2,0,1,8
IN,Harrison,Accident,0,2,1,0,0,0,0,0,0,0,0,0
IN,Harrison,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Harrison,Congestion,0,0,230,7,0,0,0,0,0,0,0,0
IN,Harrison,Construction,0,0,0,0,0,1,1,0,0,0,1,1
IN,Harrison,Incident,0,0,4,0,0,1,0,1,3,0,1,0
IN,Harrison,ALL,0,3,235,7,0,2,1,1,3,0,2,1
IN,Hendricks,Accident,0,579,185,6,0,0,0,0,0,0,0,0
IN,Hendricks,Broken,0,126,23,1,0,0,0,0,0,0,0,0
IN,Hendricks,Congestion,0,0,1516,149,10,0,0,0,0,0,0,0
IN,Hendricks,Construction,0,7,2,1,7,0,3,1,1,0,0,4
IN,Hendricks,Incident,0,30,25,5,2,0,0,0,0,0,0,0
IN,Hendricks,Lane,0,110,2,1,0,0,0,0,0,0,0,0
IN,Hendricks,Other,0,0,0,1,0,0,0,0,0,0,0,0
IN,Hendricks,ALL,0,852,1753,164,19,0,3,1,1,0,0,4
IN,Henry,Accident,0,25,11,1,0,0,0,0,0,0,0,0
IN,Henry,Broken,0,4,1,0,0,0,0,0,0,0,0,0
IN,Henry,Congestion,0,0,536,28,8,0,0,0,0,0,0,0
IN,Henry,Construction,0,1,1,2,1,2,3,2,5,0,0,8
IN,Henry,Incident,0,16,10,1,1,0,0,0,0,0,0,0
IN,Henry,Lane,0,3,1,0,0,0,0,0,0,0,0,0
IN,Henry,ALL,0,49,560,32,10,2,3,2,5,0,0,8
IN,Howard,Accident,0,29,29,0,0,0,0,0,0,0,0,0
IN,Howard,Broken,0,0,2,0,0,0,0,0,0,0,0,0
IN,Howard,Congestion,0,0,410,5,0,0,0,0,0,0,0,0
IN,Howard,Construction,0,0,0,0,0,1,5,0,0,0,0,3
IN,Howard,Incident,0,11,5,1,0,0,0,0,0,0,0,0
IN,Howard,Lane,0,0,1,0,0,0,0,0,0,0,0,0
IN,Howard,ALL,0,40,447,6,0,1,5,0,0,0,0,3
IN,Huntington,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Huntington,Congestion,0,0,359,12,1,0,0,0,0,0,0,0
IN,Huntington,Construction,0,0,0,0,1,1,5,0,4,1,3,14
IN,Huntington,Incident,0,4,0,1,0,0,0,0,0,0,0,0
IN,Huntington,ALL,0,5,359,13,2,1,5,0,4,1,3,14
IN,Jackson,Accident,0,21,5,1,0,0,0,0,0,0,0,0
IN,Jackson,Broken,0,3,1,0,0,0,0,0,0,0,0,0
IN,Jackson,Congestion,0,0,1372,52,5,0,0,0,0,0,0,0
IN,Jackson,Construction,0,7,0,1,1,0,0,2,0,1,0,11
IN,Jackson,Incident,0,17,14,4,4,2,0,6,3,7,0,0
IN,Jackson,Lane,0,0,0,1,0,0,0,0,0,0,0,0
IN,Jackson,Other,0,1,0,0,0,0,0,0,0,0,0,0
IN,Jackson,ALL,0,49,1392,59,10,2,0,8,3,8,0,11
IN,Jasper,Accident,0,8,6,1,1,2,0,0,0,0,0,0
IN,Jasper,Broken,0,1,1,1,0,0,0,0,0,0,0,0
IN,Jasper,Congestion,0,0,943,47,6,0,0,0,0,0,0,0
IN,Jasper,Construction,0,2,1,0,2,0,5,0,0,0,2,10
IN,Jasper,Incident,0,13,14,1,1,0,0,0,0,1,0,0
IN,Jasper,Lane,0,0,0,1,0,0,0,0,0,0,0,0
IN,Jasper,Other,0,1,0,0,0,0,0,0,0,0,0,0
IN,Jasper,ALL,0,25,965,51,10,2,5,0,0,1,2,10
IN,Jay,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Jay,Congestion,0,0,299,7,0,0,0,0,0,0,0,0
IN,Jay,Construction,0,0,0,0,0,0,0,0,0,0,0,5
IN,Jay,Incident,0,0,5,0,0,1,0,2,0,0,0,0
IN,Jay,ALL,0,1,304,7,0,1,0,2,0,0,0,5
IN,Jefferson,Congestion,0,0,110,1,0,0,0,0,0,0,0,0
IN,Jefferson,Construction,0,1,0,0,0,0,0,0,0,0,0,2
IN,Jefferson,Incident,0,2,2,0,0,0,0,0,0,0,0,0
IN,Jefferson,ALL,0,3,112,1,0,0,0,0,0,0,0,2
IN,Jennings,Accident,0,1,1,0,0,0,0,0,0,0,0,0
IN,Jennings,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Jennings,Congestion,0,0,411,17,0,0,0,0,0,0,0,0
IN,Jennings,Construction,0,0,0,0,0,0,0,0,0,0,0,5
IN,Jennings,Incident,0,5,2,0,0,0,0,1,0,0,0,0
IN,Jennings,ALL,0,7,414,17,0,0,0,1,0,0,0,5
IN,Johnson,Accident,0,75,34,1,0,0,0,0,0,0,0,0
IN,Johnson,Broken,0,7,3,0,0,0,0,0,0,0,0,0
IN,Johnson,Congestion,0,0,997,69,3,0,0,0,0,0,0,0
IN,Johnson,Construction,0,5,1,2,0,1,0,0,1,0,0,4
IN,Johnson,Incident,0,13,7,5,0,1,0,0,0,0,0,0
IN,Johnson,Lane,0,9,5,2,0,0,0,0,0,0,0,0
IN,Johnson,ALL,0,109,1047,79,3,2,0,0,1,0,0,4
IN,Knox,Accident,0,2,1,0,0,0,0,0,0,0,0,0
IN,Knox,Congestion,8,2,300,5,0,0,0,0,0,0,0,0
IN,Knox,Construction,0,0,0,0,0,1,0,1,0,1,0,5
IN,Knox,Incident,0,8,6,1,0,0,0,0,0,0,0,0
IN,Knox,Lane,0,1,0,2,0,0,0,0,0,0,0,0
IN,Knox,ALL,8,13,307,8,0,1,0,1,0,1,0,5
IN,Kosciusko,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Kosciusko,Congestion,0,0,644,112,7,4,0,0,0,0,0,0
IN,Kosciusko,Construction,0,0,0,0,0,0,3,0,0,1,0,6
IN,Kosciusko,Incident,0,3,8,0,1,0,0,0,0,0,0,0
IN,Kosciusko,ALL,0,4,652,112,8,4,3,0,0,1,0,6
IN,La Porte,Accident,0,0,1,0,0,0,0,0,0,0,0,0
IN,La Porte,Congestion,0,0,223,27,3,0,0,0,0,0,0,0
IN,La Porte,Construction,0,0,0,0,0,0,0,0,0,0,0,6
IN,La Porte,ALL,0,0,224,27,3,0,0,0,0,0,0,6
IN,LaGrange,Accident,0,1,0,1,0,0,0,0,0,0,0,0
IN,LaGrange,Congestion,26,11,325,13,0,0,0,0,0,0,0,0
IN,LaGrange,Construction,0,0,0,0,0,0,0,0,0,0,1,1
IN,LaGrange,Incident,0,4,5,0,0,6,0,1,0,2,1,0
IN,LaGrange,ALL,26,16,330,14,0,6,0,1,0,2,2,1
IN,LaPorte,Accident,0,4,0,0,0,0,0,0,0,0,0,0
IN,LaPorte,Broken,0,3,0,1,0,0,0,0,0,0,0,0
IN,LaPorte,Congestion,5,10,1904,158,16,4,0,0,0,0,0,0
IN,LaPorte,Construction,0,2,0,1,4,4,3,1,3,5,0,14
IN,LaPorte,Incident,0,10,28,8,2,1,0,1,0,1,0,0
IN,LaPorte,Lane,0,0,0,1,0,0,0,0,0,0,0,0
IN,LaPorte,Other,0,0,0,0,0,0,0,0,0,0,0,2
IN,LaPorte,ALL,5,29,1932,169,22,9,3,2,3,6,0,16
IN,Lagrange,Congestion,0,2,184,9,0,0,0,0,0,0,0,0
IN,Lagrange,Construction,0,0,0,0,0,0,0,0,0,0,0,3
IN,Lagrange,Incident,0,3,1,1,0,0,0,1,0,0,0,0
IN,Lagrange,ALL,0,5,185,10,0,0,0,1,0,0,0,3
IN,Lake,Accident,0,277,107,6,1,0,0,0,0,0,0,0
IN,Lake,Broken,0,61,40,1,0,0,0,0,0,0,0,0
IN,Lake,Congestion,493,217,10473,1108,184,40,3,0,0,0,0,0
IN,Lake,Construction,0,36,18,2,0,13,6,15,2,7,5,27
IN,Lake,Incident,24,79,481,498,194,27,2,1,0,1,0,0
IN,Lake,Lane,0,37,19,5,0,0,0,0,0,0,0,0
IN,Lake,Other,0,4,1,0,0,1,0,0,0,0,0,0
IN,Lake,ALL,517,711,11139,1620,379,81,11,16,2,8,5,27
IN,Lawrence,Accident,0,1,1,0,0,0,0,0,0,0,0,0
IN,Lawrence,Congestion,0,0,435,17,0,0,0,0,0,0,0,0
IN,Lawrence,Construction,0,0,0,0,0,0,0,0,1,0,0,4
IN,Lawrence,Incident,0,0,3,1,0,0,0,0,0,0,0,0
IN,Lawrence,ALL,0,1,439,18,0,0,0,0,1,0,0,4
IN,Madison,Accident,0,52,17,2,0,0,0,0,0,0,0,0
IN,Madison,Broken,0,6,0,0,0,0,0,0,0,0,0,0
IN,Madison,Congestion,0,1,856,89,8,0,0,0,0,0,0,0
IN,Madison,Construction,0,5,3,2,0,2,13,2,1,0,1,9
IN,Madison,Incident,0,35,12,4,2,0,0,0,0,0,0,0
IN,Madison,Lane,0,11,2,1,0,0,0,0,0,0,0,0
IN,Madison,ALL,0,110,890,98,10,2,13,2,1,0,1,9
IN,Marion,Accident,0,5852,2673,64,3,0,0,0,0,0,0,0
IN,Marion,Broken,0,640,140,10,0,0,0,0,0,0,0,0
IN,Marion,Congestion,0,12,16077,1812,108,9,0,0,0,0,0,0
IN,Marion,Construction,0,171,94,159,85,85,93,37,85,50,81,595
IN,Marion,Event,0,1,0,16,0,0,139,0,0,0,0,0
IN,Marion,Incident,0,529,353,197,46,2,0,1,0,0,0,0
IN,Marion,Lane,0,240,69,6,7,0,0,0,0,0,0,0
IN,Marion,Other,0,4,0,0,0,0,0,0,0,0,0,0
IN,Marion,ALL,0,7449,19406,2264,249,96,232,38,85,50,81,595
IN,Marshall,Accident,0,0,2,0,0,0,0,0,0,0,0,0
IN,Marshall,Congestion,0,0,582,14,0,0,0,0,0,0,0,1
IN,Marshall,Construction,0,0,0,0,0,1,3,0,1,4,0,10
IN,Marshall,Incident,0,5,2,1,3,1,0,5,0,0,1,0
IN,Marshall,Lane,0,2,0,0,0,0,0,0,0,0,0,0
IN,Marshall,Other,0,0,0,0,0,0,0,0,0,0,0,1
IN,Marshall,ALL,0,7,586,15,3,2,3,5,1,4,1,12
IN,Martin,Congestion,0,0,192,1,0,0,0,0,0,0,0,0
IN,Martin,Construction,0,0,1,0,0,0,0,0,1,0,0,1
IN,Martin,Incident,0,3,0,0,0,0,0,6,0,0,0,0
IN,Martin,ALL,0,3,193,1,0,0,0,6,1,0,0,1
IN,Miami,Accident,0,1,3,0,0,0,0,0,0,0,0,0
IN,Miami,Congestion,0,0,417,33,7,0,0,0,0,0,0,0
IN,Miami,Construction,0,0,0,0,1,0,9,0,0,0,0,8
IN,Miami,Incident,0,7,1,1,0,0,0,0,0,0,0,0
IN,Miami,ALL,0,8,421,34,8,0,9,0,0,0,0,8
IN,Monroe,Accident,0,2,0,0,0,0,0,0,0,0,0,0
IN,Monroe,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Monroe,Congestion,0,0,2230,303,36,7,0,0,0,0,0,0
IN,Monroe,Construction,0,1,0,0,0,2,0,1,0,1,0,7
IN,Monroe,Event,0,0,0,0,0,0,12,0,0,0,0,0
IN,Monroe,Incident,0,11,41,16,7,0,0,2,0,0,0,0
IN,Monroe,ALL,0,15,2271,319,43,9,12,3,0,1,0,7
IN,Montgomery,Accident,0,2,0,0,0,0,0,0,0,0,0,0
IN,Montgomery,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Montgomery,Congestion,0,0,397,7,0,0,0,0,0,0,0,0
IN,Montgomery,Construction,0,2,0,1,0,0,0,0,0,0,0,3
IN,Montgomery,Incident,0,11,5,0,0,0,0,0,0,0,0,0
IN,Montgomery,ALL,0,16,402,8,0,0,0,0,0,0,0,3
IN,Morgan,Accident,0,22,7,0,0,0,0,0,0,0,0,0
IN,Morgan,Broken,0,2,1,0,0,0,0,0,0,0,0,0
IN,Morgan,Congestion,0,0,1694,112,12,2,0,0,0,0,0,0
IN,Morgan,Construction,0,0,1,0,0,0,0,1,1,0,0,9
IN,Morgan,Incident,0,3,17,6,3,1,0,2,0,1,0,1
IN,Morgan,Lane,0,2,0,0,0,0,0,0,0,0,0,0
IN,Morgan,ALL,0,29,1720,118,15,3,0,3,1,1,0,10
IN,Newton,Congestion,5,1,525,16,1,0,0,0,0,0,0,0
IN,Newton,Construction,0,0,0,0,0,0,0,0,0,1,0,6
IN,Newton,Incident,0,1,7,0,1,0,0,3,0,0,0,1
IN,Newton,Lane,0,1,0,0,0,0,0,0,0,1,0,0
IN,Newton,Other,0,0,0,0,0,0,0,0,0,0,0,1
IN,Newton,ALL,5,3,532,16,2,0,0,3,0,2,0,8
IN,Noble,Accident,0,2,0,0,0,0,0,0,0,0,0,0
IN,Noble,Broken,0,0,1,0,0,0,0,0,0,0,0,0
IN,Noble,Congestion,0,0,335,11,0,0,0,0,0,0,0,0
IN,Noble,Construction,0,0,0,0,0,1,1,1,1,1,0,7
IN,Noble,Incident,0,6,6,2,0,0,0,0,0,0,0,0
IN,Noble,Other,0,0,0,0,0,1,0,0,0,0,0,0
IN,Noble,ALL,0,8,342,13,0,2,1,1,1,1,0,7
IN,Ohio,Congestion,0,0,50,2,0,0,0,0,0,0,0,0
IN,Ohio,Construction,0,0,0,0,0,0,0,0,0,0,0,1
IN,Ohio,Incident,0,1,0,0,0,0,0,0,1,1,0,0
IN,Ohio,ALL,0,1,50,2,0,0,0,0,1,1,0,1
IN,Orange,Congestion,0,0,89,2,0,0,0,0,0,0,0,0
IN,Orange,Construction,0,0,0,0,0,0,0,0,0,0,0,3
IN,Orange,Incident,0,0,1,0,0,0,0,0,1,0,0,0
IN,Orange,ALL,0,0,90,2,0,0,0,0,1,0,0,3
IN,Owen,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Owen,Congestion,0,0,175,21,0,0,0,0,0,0,0,0
IN,Owen,Construction,0,0,0,0,0,0,0,0,0,0,1,3
IN,Owen,Incident,0,2,5,3,0,0,0,0,0,0,0,0
IN,Owen,ALL,0,3,180,24,0,0,0,0,0,0,1,3
IN,Parke,Congestion,0,0,213,1,0,0,0,0,0,0,0,0
IN,Parke,Construction,0,0,0,0,0,0,0,0,0,0,0,3
IN,Parke,Incident,0,2,2,0,1,0,0,0,0,0,0,0
IN,Parke,ALL,0,2,215,1,1,0,0,0,0,0,0,3
IN,Perry,Accident,0,1,0,0,0,0,0,0,0,0,0,0
IN,Perry,Congestion,0,0,170,3,0,0,0,0,0,0,0,0
IN,Perry,Construction,0,1,0,0,0,0,1,0,1,0,0,0
IN,Perry,Incident,0,3,3,0,0,0,0,8,2,1,5,1
IN,Perry,ALL,0,5,173,3,0,0,1,8,3,1,5,1
IN,Pike,Accident,0,3,1,0,0,0,0,0,0,0,0,0
IN,Pike,Congestion,0,0,119,0,0,0,0,0,0,0,0,0
IN,Pike,Construction,0,0,0,0,0,2,0,0,2,0,0,3
IN,Pike,Incident,0,0,1,0,0,0,0,1,0,1,0,0
IN,Pike,ALL,0,3,121,0,0,2,0,1,2,1,0,3
IN,Porter,Accident,0,21,5,0,0,0,0,0,0,0,0,0
IN,Porter,Broken,0,2,2,0,0,0,0,0,0,0,0,0
IN,Porter,Congestion,0,0,2743,210,32,6,0,0,0,0,0,0
IN,Porter,Construction,0,0,1,1,1,8,6,4,3,5,1,16
IN,Porter,Event,0,0,0,0,0,0,8,0,0,0,0,0
IN,Porter,Incident,0,11,36,16,4,1,0,0,0,0,0,0
IN,Porter,Lane,0,2,0,0,0,0,0,0,0,0,0,0
IN,Porter,ALL,0,36,2787,227,37,15,14,4,3,5,1,16
IN,Posey,Accident,0,3,0,0,0,0,0,0,0,0,0,0
IN,Posey,Congestion,0,0,231,2,1,0,0,0,0,0,0,0
IN,Posey,Construction,0,0,0,0,0,0,0,1,2,2,2,5
IN,Posey,Incident,0,2,4,1,0,0,0,2,0,0,0,0
IN,Posey,Lane,0,1,0,0,0,0,0,0,0,0,0,0
IN,Posey,ALL,0,6,235,3,1,0,0,3,2,2,2,5
IN,Pulaski,Congestion,0,0,119,0,0,0,0,0,0,0,0,0
IN,Pulaski,Construction,0,0,0,0,0,2,1,0,0,0,0,2
IN,Pulaski,Incident,0,0,0,0,0,0,0,0,0,1,0,0
IN,Pulaski,Other,0,0,0,0,0,0,0,0,0,0,0,1
IN,Pulaski,ALL,0,0,119,0,0,2,1,0,0,1,0,3
IN,Putnam,Accident,0,25,11,0,0,0,0,0,0,0,0,0
IN,Putnam,Broken,0,1,1,0,0,0,0,0,0,0,0,0
IN,Putnam,Congestion,0,0,580,31,1,1,0,0,0,0,0,0
IN,Putnam,Construction,0,1,0,0,0,0,2,0,0,1,0,9
IN,Putnam,Incident,0,11,4,2,0,0,0,1,0,1,0,0
IN,Putnam,Lane,0,1,0,1,0,0,0,0,0,0,0,0
IN,Putnam,ALL,0,39,596,34,1,1,2,1,0,2,0,9
IN,Randolph,Accident,0,3,0,0,0,0,0,0,0,0,0,0
IN,Randolph,Congestion,0,0,215,0,0,0,0,0,0,0,0,0
IN,Randolph,Construction,0,0,0,0,0,2,0,0,0,0,0,1
IN,Randolph,Incident,0,3,0,0,0,0,0,2,0,1,0,0
IN,Randolph,ALL,0,6,215,0,0,2,0,2,0,1,0,1
IN,Ripley,Accident,0,2,3,0,0,0,0,0,0,0,0,0
IN,Ripley,Broken,0,2,0,0,0,0,0,0,0,0,0,0
IN,Ripley,Congestion,0,0,679,38,10,0,0,0,0,0,0,0
IN,Ripley,Construction,0,1,0,0,1,0,0,0,0,1,0,7
IN,Ripley,Incident,0,9,11,6,0,0,0,0,0,0,0,0
IN,Ripley,ALL,0,14,693,44,11,0,0,0,0,1,0,7
IN,Rush,Accident,0,5,1,0,0,0,0,0,0,0,0,0
IN,Rush,Congestion,0,0,302,2,0,0,0,0,0,0,0,0
IN,Rush,Construction,0,0,0,0,0,0,0,1,1,0,0,2
IN,Rush,Incident,0,4,1,0,0,0,0,0,0,0,0,0
IN,Rush,ALL,0,9,304,2,0,0,0,1,1,0,0,2
IN,Saint Joseph,Construction,0,0,0,0,0,0,0,0,0,0,0,1
IN,Saint Joseph,Incident,0,0,0,0,0,1,0,0,0,0,0,0
IN,Saint Joseph,ALL,0,0,0,0,0,1,0,0,0,0,0,1
IN,Scott,Accident,0,7,1,0,0,0,0,0,0,0,0,0
IN,Scott,Congestion,0,0,301,3,0,1,0,0,0,0,0,0
IN,Scott,Construction,0,0,0,0,0,0,1,0,0,0,0,1
IN,Scott,Incident,0,9,0,0,0,0,0,4,1,0,0,0
IN,Scott,Lane,0,2,2,0,0,0,0,0,0,0,0,0
IN,Scott,ALL,0,18,304,3,0,1,1,4,1,0,0,1
IN,Shelby,Accident,0,80,9,1,0,0,0,0,0,0,0,0
IN,Shelby,Broken,0,5,1,0,0,0,0,0,0,0,0,0
IN,Shelby,Congestion,0,0,545,18,3,0,0,0,0,0,0,0
IN,Shelby,Construction,0,0,0,1,1,1,2,1,1,0,0,7
IN,Shelby,Incident,0,9,5,2,0,0,0,0,0,0,0,0
IN,Shelby,ALL,0,94,560,22,4,1,2,1,1,0,0,7
IN,Spencer,Accident,0,1,4,1,0,0,0,0,0,0,0,0
IN,Spencer,Broken,0,1,0,0,0,0,0,0,0,0,0,0
IN,Spencer,Congestion,0,0,328,3,0,0,0,0,0,0,0,0
IN,Spencer,Construction,0,2,0,0,1,0,0,0,0,0,0,6
IN,Spencer,Incident,0,6,1,2,0,0,0,1,1,0,0,0
IN,Spencer,ALL,0,10,333,6,1,0,0,1,1,0,0,6
IN,St Joseph,Congestion,22,11,90,5,0,0,0,0,0,0,0,0
IN,St Joseph,Construction,0,0,0,1,0,0,3,0,0,1,0,4
IN,St Joseph,Event,0,0,0,0,0,0,23,0,0,0,0,0
IN,St Joseph,Incident,2,2,1,0,0,0,0,0,0,0,0,0
