State,City,mid_lat,mid_lng,Accident,Broken,Congestion,Construction,Event,Incident,Lane,Other
NJ,Bloomsbury,40.651773309740285,-75.08695423855819,36.55178571428572,53.2452380952381,45.88883495145629,229.27058823529413,0.0,39.18833333333334,57.43000000000001,0.0
NJ,Bogota,40.87111724208291,-74.02825446013698,39.827777777777776,0.0,41.27450980392156,449.75,0.0,146.5125,0.0,0.0
NJ,Boonton,40.88369916034042,-74.41650862219572,39.38583333333334,48.63571428571428,39.09647529069764,440.4851851851852,0.0,46.21388888888889,40.69166666666666,0.0
NJ,Bordentown,40.117025066122515,-74.730225258151,39.961021505376344,35.86557971014492,41.88690773067335,315.48636363636365,0.0,48.68162393162394,33.964166666666664,0.0
NJ,Bound Brook,40.57070346192073,-74.5450398477825,43.07833333333333,33.976666666666674,41.535927805978545,2297.667037037037,0.0,38.14074074074074,37.82142857142857,0.0
NJ,Bradley Beach,40.20346620976282,-74.00773503315641,0.0,0.0,69.37666666666667,652.55,0.0,29.783333333333335,0.0,0.0
NJ,Branchburg,40.58897043056031,-74.7042794688508,36.095238095238095,29.683333333333334,41.826791277258565,27562.608333333334,0.0,25.504166666666666,29.683333333333334,0.0
NJ,Branchville,41.16153512457586,-74.7679862105868,33.083333333333336,36.13333333333333,42.21394557823127,550.1221014492753,0.0,35.90370370370371,29.633333333333333,0.0
NJ,Brick,40.08041854550721,-74.13955341391322,34.5213768115942,31.986111111111114,47.411212121212216,213.60151515151512,0.0,47.81018518518518,32.62333333333333,0.0
NJ,Bridgeport,39.81340112963193,-75.35811319647266,31.75,29.316666666666666,43.3975517890772,9375.465925925926,0.0,64.33823529411767,28.86111111111111,0.0
NJ,Bridgeton,39.45134147517508,-75.21761652084416,38.076388888888886,0.0,39.73280060882802,334.0196078431371,0.0,38.85919540229885,35.31666666666667,394.51666666666665
NJ,Bridgewater,40.58339703061607,-74.60740850566691,42.81917808219179,37.46733333333333,40.8711557228496,5225.798437499999,0.0,55.48320802005016,45.53472222222222,0.0
NJ,Brielle,40.10702471583663,-74.0635112673009,44.31666666666667,29.8,48.96666666666666,428.63809523809533,0.0,58.583333333333336,44.583333333333336,0.0
NJ,Brigantine,39.39264057794296,-74.40484998306286,5213.35,0.0,50.096732026143776,510.0,0.0,29.616666666666667,0.0,0.0
NJ,Brooklawn,39.87687381767018,-75.1189123995606,59.733333333333334,29.683333333333334,51.893939393939405,0.0,0.0,50.733333333333334,0.0,0.0
NJ,Browns Mills,39.93941936111274,-74.55228887669752,35.8,59.6,50.150340136054425,5789.766666666666,0.0,78.1625,29.75,0.0
NJ,Budd Lake,40.87945842547578,-74.7376301075306,42.66287878787879,38.1452380952381,39.49743217054266,201.85666666666665,0.0,43.20040650406504,44.6,0.0
NJ,Buena,39.513385861272006,-74.91528475616565,52.03333333333333,0.0,40.01074681238615,160.56666666666663,0.0,62.758333333333326,0.0,0.0
NJ,Burlington,40.07242529021817,-74.83841893673936,35.050980392156866,32.56858974358974,46.30456932773112,660.7655172413793,0.0,53.653225806451616,38.34166666666667,0.0
NJ,Burlington city,40.07191799999999,-74.854736,0.0,0.0,50.24444444444445,0.0,0.0,0.0,0.0,0.0
NJ,Butler,40.991827052034,-74.35376000042758,44.65952380952381,0.0,38.29939236111111,567.3322222222222,0.0,41.97592592592592,120.0,0.0
NJ,Byram Township,40.95950466314442,-74.73312677512264,29.766666666666666,29.783333333333335,50.43555555555555,0.0,0.0,29.233333333333334,0.0,0.0
NJ,Caldwell,40.84842414475671,-74.27126616291183,37.233333333333334,0.0,56.60227272727274,0.0,0.0,33.454166666666666,0.0,0.0
NJ,Califon,40.717852439211974,-74.79058957774045,29.961111111111112,29.7,49.57407407407407,29.616666666666667,0.0,49.53888888888889,0.0,0.0
NJ,Camden,39.925227047151886,-75.10926022232529,36.75869565217393,39.166250000000005,40.41159159159157,2668.5455459770114,0.0,55.90846560846561,37.592916666666675,0.0
NJ,Cape May,38.97250664054014,-74.90289308073014,40.9375,29.433333333333334,50.003103448275866,1969.271428571428,0.0,215.05555555555557,0.0,0.0
NJ,Cape May Court House,39.12369973041635,-74.81318138544873,37.62648809523809,42.545833333333334,44.80273780975224,231.30810810810814,0.0,42.12816091954022,47.03055555555556,29.633333333333333
NJ,Carlstadt,40.82026194990026,-74.05693390945464,37.882520325203245,36.91438356164385,42.854227053140086,55.270833333333336,0.0,47.24999999999999,40.4375,0.0
NJ,Carneys Point,39.710396,-75.47049,0.0,0.0,0.0,0.0,0.0,74.51666666666667,0.0,0.0
NJ,Carteret,40.58998783556031,-74.23739351436328,33.145049504950485,33.659562841530054,53.50805555555555,329.23437500000006,0.0,48.96756756756756,40.80079365079364,0.0
NJ,Cedar Grove,40.86465820164376,-74.23432847902143,36.394444444444446,0.0,50.109848484848484,435.04559748427664,0.0,43.695238095238096,29.575000000000003,0.0
NJ,Cedar Knolls,40.82557549248977,-74.44244579028646,37.690952380952375,38.20972222222222,39.52485714285714,233.62583333333336,0.0,33.11805555555556,46.77222222222222,0.0
NJ,Cedarville,39.324542738163885,-75.18972786216412,43.333333333333336,0.0,53.275000000000006,0.0,0.0,0.0,0.0,0.0
NJ,Chatham,40.74817249399066,-74.38081922255184,43.32878787878788,29.666666666666668,51.078064012490245,458.8148148148149,0.0,67.31527777777778,44.358333333333334,0.0
NJ,Chatsworth,39.795766251024055,-74.53917659432477,29.537499999999998,36.71666666666667,48.52368421052631,54544.975,0.0,44.68333333333333,0.0,0.0
NJ,Cherry Hill,39.903500177568326,-75.00049003421401,40.89856230031948,39.46568627450979,47.53220512820517,665.6892441860467,0.0,55.47911877394632,50.01428571428571,29.3
NJ,Chesilhurst,39.72883814608582,-74.87676398281204,0.0,44.520833333333336,29.75333333333333,0.0,0.0,61.06666666666667,0.0,0.0
NJ,Chester,40.780518383279464,-74.69625335272501,35.944444444444436,0.0,45.067474747474755,221.12916666666666,0.0,47.733333333333334,120.0,0.0
NJ,Chesterfield,40.14201792882146,-74.66914962986681,32.336666666666666,0.0,42.8701219512195,0.0,0.0,44.31666666666667,0.0,0.0
NJ,Cinnaminson,40.00015234384037,-74.98705064518133,41.589999999999996,0.0,42.06915064102563,13518.297777777776,0.0,49.878787878787875,39.644444444444446,0.0
NJ,Clark,40.62695647231811,-74.3035924742718,38.291727493917286,37.420833333333334,38.880253623188366,126.72407407407407,0.0,46.359523809523814,36.15370370370371,0.0
NJ,Clarksboro,39.80029842941753,-75.21937617233544,62.19166666666666,0.0,32.5530303030303,0.0,0.0,29.65,0.0,0.0
NJ,Clayton,39.65634215606194,-75.0909295418986,29.46666666666667,44.4,36.86747967479674,381.92333333333335,0.0,32.14333333333333,0.0,0.0
NJ,Clementon,39.81183283532186,-74.99094043396609,39.53625,38.232142857142854,39.12823355506287,621.5018518518518,0.0,39.402941176470584,0.0,0.0
NJ,Cliffside Park,40.817809318877515,-73.98987119088446,33.21666666666667,58.6,59.1875,552.7111111111111,0.0,49.68571428571429,0.0,0.0
NJ,Cliffwood,40.43544492235922,-74.2356079920864,29.883333333333333,29.116666666666667,39.824404761904766,29.133333333333336,0.0,43.96944444444444,0.0,0.0
NJ,Clifton,40.86544577738764,-74.15601519336359,37.474206349206334,35.59818840579711,55.53747397866239,298.1761524822696,0.0,54.91341463414631,44.63294573643411,1200.0
NJ,Clinton,40.63812396345576,-74.91504268071594,39.28166666666666,29.541666666666668,46.3777591036415,140.7442307692308,0.0,53.64876543209876,84.83888888888889,29.333333333333332
NJ,Closter,40.97007052668563,-73.96013107095663,37.31111111111111,29.766666666666666,41.831818181818186,571.7583333333334,0.0,43.37083333333333,0.0,0.0
NJ,Collingswood,39.92042775553475,-75.08646499633186,35.278125,54.67499999999999,45.457387387387406,0.0,0.0,42.49761904761906,0.0,0.0
NJ,Colonia,40.595984467707616,-74.3194312327703,38.1593137254902,29.433333333333334,38.776530612244855,173.87666666666664,0.0,57.65833333333333,49.86388888888889,0.0
NJ,Colts Neck,40.28094593900326,-74.172263920592,40.66805555555556,0.0,48.190269749518315,312.7673611111111,0.0,46.642424242424234,29.333333333333332,0.0
NJ,Columbia,40.93631976086603,-75.08917505328459,34.94999999999999,31.127083333333335,43.58381226053635,399.97852233676974,0.0,58.72371794871796,37.92857142857143,0.0
NJ,Columbus,40.08457541903684,-74.7311480351479,37.58893678160921,37.26458333333333,39.89801886792455,822.8739130434782,0.0,53.07747747747747,38.09027777777778,0.0
NJ,Cookstown,40.04605536432761,-74.55790206168923,29.816666666666666,0.0,42.7,0.0,0.0,29.7,0.0,0.0
NJ,Corbin City,39.321572016364875,-74.76364200698508,29.683333333333334,0.0,40.447311827957,392.82142857142856,0.0,36.949999999999996,0.0,0.0
NJ,Cranbury,40.31390802097407,-74.50238761994387,35.23571428571428,31.334027777777774,48.06128266033255,279.91388888888895,0.0,49.97456140350877,32.75833333333333,0.0
NJ,Cranford,40.65207959846637,-74.28861914933427,37.924226804123705,36.85904761904762,41.93240371845951,348.69444444444434,0.0,61.61964285714284,37.39411764705881,0.0
NJ,Cream Ridge,40.14393158092007,-74.49345624981098,34.05952380952381,0.0,54.136904761904766,0.0,0.0,33.3875,29.6,0.0
NJ,Cresskill,40.94136815462949,-73.96664107224802,40.75833333333333,29.65,44.6,0.0,0.0,36.375,0.0,0.0
NJ,Crosswicks,40.143322,-74.671211,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ,Dayton,40.36901657371773,-74.48484683307211,31.058333333333337,29.8,53.29137931034488,360.0,0.0,67.67111111111112,0.0,0.0
NJ,Deal,40.24798319596044,-74.00060493104867,0.0,29.816666666666666,42.449999999999996,212.6320987654321,0.0,0.0,0.0,0.0
NJ,Delanco,40.05213471992482,-74.94868362560575,0.0,0.0,30.144666666666662,240.0,0.0,29.783333333333335,0.0,0.0
NJ,Delmont,39.22481788484853,-74.94490156733445,29.8,0.0,40.2875,0.0,0.0,0.0,0.0,0.0
NJ,Delran,40.01632169656389,-74.95274770806526,37.27592592592593,45.583333333333336,40.94732142857143,277.6020833333333,0.0,45.62708333333333,38.74166666666667,0.0
NJ,Demarest,40.957625588712745,-73.966341730307,44.638888888888886,29.7,0.0,0.0,0.0,0.0,0.0,0.0
NJ,Dennis,39.11960200000001,-74.71566,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0
NJ,Denville,40.89430107842265,-74.4905619790715,38.66322751322752,33.514814814814805,47.93274244004179,300.2883333333333,0.0,52.486111111111136,45.526923076923076,0.0
NJ,Dorothy,39.40002606992825,-74.82589863913307,34.8,0.0,51.216666666666676,0.0,0.0,39.25,0.0,0.0
NJ,Dover,40.89194220476775,-74.55740310583569,35.65523809523809,34.38333333333333,40.33533035903972,248.5675438596491,0.0,36.79134366925065,64.71111111111111,42.708333333333336
NJ,Dumont,40.94306399072977,-73.98920570554736,41.78333333333333,29.475,37.78541666666667,90.0,0.0,59.666666666666664,0.0,0.0
NJ,Dunellen,40.600218381961284,-74.47993506586168,40.57543859649124,34.333333333333336,36.21299254526092,266.82708333333335,0.0,38.24880952380953,44.65555555555556,0.0
NJ,East Brunswick,40.45328437903804,-74.40971725944296,35.25597643097641,35.27117647058822,47.07781858653313,197.11590909090907,0.0,54.7295518207283,42.13014184397162,0.0
NJ,East Hanover,40.83264133526651,-74.34430835432761,36.298484848484854,29.65,48.79343647444913,58.9,0.0,41.19166666666666,37.05,0.0
NJ,East Newark,40.74890602423307,-74.16285834282598,29.816666666666666,0.0,105.00555555555555,0.0,0.0,44.708333333333336,0.0,0.0
NJ,East Orange,40.76483620920898,-74.20720558203331,37.98596757852075,35.71510416666666,41.15212609970661,206.5307407407407,0.0,51.71268656716418,49.5567901234568,0.0
NJ,East Rutherford,40.805017144587254,-74.07653390490853,36.09613526570048,32.71666666666667,39.61861163820371,5524.20909090909,540.0,58.48743315508019,42.63157894736843,8321.666666666666
NJ,East Windsor,40.26871495976004,-74.54127268810305,44.30416666666667,0.0,47.32541507024272,534.2416666666667,0.0,43.2388888888889,44.6,0.0
NJ,Eatontown,40.29502564661331,-74.08239399293907,34.40340909090909,32.197916666666664,54.740096314907895,279.3089743589744,0.0,56.72413793103448,40.454166666666666,0.0
NJ,Edgewater,40.825089253386466,-73.9767924661427,44.625,0.0,73.1548888888889,746.9333333333333,0.0,25.520833333333332,0.0,0.0
NJ,Edison,40.52381604836129,-74.37977208241911,36.74119850187266,35.710590277777776,44.23517843944663,248.30045977011474,0.0,51.66592865928663,36.3074074074074,0.0
NJ,Egg Harbor,39.31478588800651,-74.54555924670626,0.0,0.0,49.56666666666666,0.0,0.0,0.0,0.0,0.0
NJ,Egg Harbor City,39.53767989630878,-74.64613438911721,32.63333333333334,44.391666666666666,41.27744927536232,209.44848484848487,0.0,34.69833333333333,0.0,0.0
NJ,Egg Harbor Township,39.39992520161775,-74.57838752976966,34.241428571428564,33.550000000000004,49.393550806149186,499.7455078124999,0.0,106.00925925925927,41.20666666666666,29.416666666666668
NJ,Elizabeth,40.65687596327142,-74.20196287966168,36.670070422535204,33.15308641975307,46.442277639235144,456.6463391136799,0.0,60.43988269794719,42.92688172043012,0.0
NJ,Elizabethport,40.65385164018813,-74.1933030072943,34.50574712643678,37.214444444444446,49.1009416195857,0.0,0.0,68.96527777777779,29.49666666666667,0.0
NJ,Elmer,39.58120264175769,-75.18654855741467,35.65222222222222,39.52777777777778,42.70654396728014,424.49066666666664,0.0,56.3547619047619,59.733333333333334,0.0
NJ,Elmwood Park,40.89838260663672,-74.11608545151576,37.84497991967872,36.92916666666667,39.76366026520344,481.7885964912279,0.0,53.775347222222216,35.86666666666667,0.0
NJ,Emerson,40.97651155376368,-74.02240225695438,35.13181818181818,44.20833333333333,58.26764705882353,7560.0,0.0,47.486666666666665,0.0,0.0
NJ,Englewood,40.88787931487076,-73.97702373732643,35.55106837606837,35.60666666666667,52.1577380952381,712.5789855072464,0.0,58.144003527336885,120.0,0.0
NJ,Englewood Cliffs,40.88235060863016,-73.94833884983643,39.79462365591397,0.0,40.96766169154229,197.84705882352938,0.0,70.3072463768116,44.5625,0.0
NJ,Englishtown,40.302718482112795,-74.3094723120834,35.480000000000004,33.52777777777778,62.032629107981165,310.1722222222222,0.0,46.366666666666674,0.0,0.0
NJ,Essex Fells,40.82215569264533,-74.27657839783961,44.72777777777778,0.0,27.694444444444446,455.9,0.0,0.0,0.0,0.0
NJ,Estell Manor,39.34960868416081,-74.82221049818845,0.0,0.0,51.66587301587302,480.0,0.0,29.533333333333335,0.0,0.0
NJ,Ewing,40.262043891730414,-74.80239180174262,37.24583333333334,0.0,38.25013774104683,1673.7260416666668,0.0,50.042261904761915,0.0,360.0
NJ,Fair Haven,40.362309,-74.04003900000001,0.0,0.0,43.6,0.0,0.0,0.0,0.0,0.0
NJ,Fair Lawn,40.93588184879703,-74.12119500422199,40.957291666666656,62.47666666666667,45.49362340585141,9222.120114942532,0.0,46.39678362573098,44.644444444444446,0.0
NJ,Fairfield,40.88435742616103,-74.29108403891088,35.519551282051275,35.455555555555556,36.72747156605428,2812.7731481481487,0.0,42.20049019607844,69.72166666666666,0.0
NJ,Fairview,40.82006878650267,-74.00601679044102,32.56333333333333,29.683333333333334,52.03032407407405,467.87466666666666,0.0,54.35166666666667,0.0,0.0
NJ,Fanwood,40.64212525281154,-74.38694135361317,29.605555555555554,44.833333333333336,45.88809523809524,59.36666666666667,0.0,42.71666666666667,0.0,0.0
NJ,Far Hills,40.68518486051005,-74.61392776379449,39.71666666666666,0.0,45.19411919831227,34778.925,0.0,77.45541666666668,120.0,0.0
NJ,Farmingdale,40.19448695777528,-74.13954782739793,44.37916666666667,44.53333333333333,51.00498687664041,164.45000000000002,0.0,53.876666666666665,0.0,0.0
NJ,Fieldsboro,40.1329,-74.72187,54.62222222222223,0.0,0.0,42.65,0.0,0.0,0.0,0.0
NJ,Flanders,40.85927198959711,-74.7014340109,36.54420289855072,38.895833333333336,65.87933884297512,1568.27,29.616666666666667,49.32933333333333,29.4875,0.0
NJ,Flemington,40.51646930943963,-74.85508512182867,36.09786324786325,32.1,45.27928240740743,483.65297619047635,0.0,42.927477477477474,49.37777777777777,0.0
NJ,Florence,40.11854072454856,-74.80969412271651,52.34166666666667,0.0,42.276666666666664,0.0,0.0,61.6,0.0,0.0
NJ,Florham Park,40.77732740644095,-74.40948674123017,35.296031746031744,33.224999999999994,44.55792403405373,116.10925925925926,0.0,62.78630952380953,40.90416666666667,0.0
NJ,Fords,40.54252761100864,-74.31727500052179,35.7174540682415,34.79612403100774,37.656406406406454,186.0172619047619,0.0,45.790833333333325,39.05681818181818,0.0
NJ,Forked River,39.84422867418521,-74.21291979942578,36.83416666666666,38.68,46.5620253164557,364.88974358974366,0.0,42.95277777777778,0.0,0.0
NJ,Fort Lee,40.85477903418058,-73.96614979591027,34.49016460905349,33.89795501022497,60.24768263266714,547.4155692729769,0.0,93.78595785440612,36.70779816513762,43.766666666666666
NJ,Fort Monmouth,40.30838927645278,-74.06302261336991,0.0,0.0,48.62727272727272,0.0,0.0,0.0,0.0,0.0
NJ,Franklin,41.11311963442629,-74.58087079043231,37.04166666666667,43.85,53.68318345323744,3953.0611111111116,0.0,63.052380952380965,0.0,0.0
NJ,Franklin Lakes,41.01674359230892,-74.20772612201473,37.639444444444436,35.8952380952381,36.60902335456474,216.86481481481482,0.0,34.62333333333334,44.49166666666667,0.0
NJ,Franklin Park,40.43524806243905,-74.54939332722022,37.075,0.0,43.631018518518516,393.69629629629634,0.0,29.34166666666667,0.0,0.0
NJ,Franklinville,39.61551858670456,-75.06235443407712,42.72435897435897,49.394444444444446,40.89397163120565,30526.26875,0.0,36.9375,0.0,440.1666666666667
NJ,Fredon Township,41.023415,-74.828407,0.0,0.0,29.266666666666666,0.0,0.0,0.0,0.0,0.0
NJ,Freehold,40.244933278150775,-74.27504718240256,36.238666666666674,29.776666666666664,49.98995691976303,293.80448717948724,0.0,39.809090909090905,44.78333333333333,0.0
NJ,Frenchtown,40.500029271230105,-75.04764748206365,32.60666666666667,0.0,44.98362573099417,261.8037037037037,0.0,36.8125,29.625,28.95
NJ,Galloway,39.46514656611848,-74.51390146350727,35.3,33.3125,45.094683908045994,364.6537037037036,0.0,31.31458333333333,59.56666666666667,0.0
NJ,Garfield,40.87588434636145,-74.10565342610215,37.111666666666665,52.28333333333333,37.62413793103448,411.46240310077513,0.0,81.13131313131312,29.783333333333335,0.0
NJ,Garwood,40.65213336676889,-74.3243728563699,37.19166666666667,29.716666666666665,41.7074074074074,600.0,0.0,56.97777777777778,0.0,0.0
NJ,Gibbsboro,39.83726952855896,-74.96374660438343,35.99285714285714,52.08541666666667,41.55833333333333,0.0,0.0,29.333333333333332,0.0,0.0
NJ,Gibbstown,39.816587118559156,-75.27007411779208,37.712500000000006,31.925,36.88841463414634,414.2989361702127,0.0,41.06666666666667,36.925,0.0
NJ,Gillette,40.68411378239316,-74.46342058673875,41.02916666666667,0.0,65.76481481481481,509.11481481481485,0.0,59.78333333333333,0.0,0.0
NJ,Gladstone,40.71359321325976,-74.67196916723644,36.71666666666667,59.28333333333333,67.778813559322,217.07222222222222,0.0,56.5125,0.0,0.0
NJ,Glassboro,39.70436173546568,-75.12047423086544,32.45104166666666,34.47777777777778,39.634025559105396,381.9690972222222,0.0,38.10490196078432,29.766666666666666,0.0
NJ,Glen Gardner,40.68474305356763,-74.927875687282,35.030952380952385,29.716666666666665,52.50883690708247,19092.505555555555,0.0,66.31805555555555,64.76666666666667,0.0
NJ,Glen Ridge,40.800779771189056,-74.20719438154718,39.705555555555556,0.0,44.329629629629636,60.0,0.0,0.0,0.0,0.0
NJ,Glen Rock,40.95545372123577,-74.13875574187878,41.773333333333326,34.71111111111111,55.47347417840377,215.80416666666667,0.0,50.037333333333336,29.733333333333334,0.0
NJ,Glendora,39.837983649249544,-75.06856965432543,34.34444444444444,44.6625,52.52021812080542,305.7083333333333,0.0,66.9793103448276,0.0,0.0
NJ,Glenwood,41.24808633430993,-74.47877270142423,0.0,0.0,13.3,44294.066666666666,0.0,0.0,0.0,0.0
NJ,Gloucester,39.815982999999996,-75.069,29.216666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ,Gloucester City,39.89222100916773,-75.11326457978201,39.8304347826087,42.037222222222226,47.223194602812676,49363.114367816095,0.0,42.67277227722772,295.08076923076925,0.0
NJ,Great Meadows,40.88850225506304,-74.89544097464841,33.81309523809524,40.94166666666667,35.14193548387099,242.88333333333333,0.0,38.194736842105264,51.525,0.0
NJ,Green Brook,40.60022993863788,-74.48211563225938,32.28888888888889,34.76111111111111,38.8514532243415,403.89,0.0,54.22647058823529,0.0,0.0
NJ,Green Village,40.740395,-74.456062,56.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ,Greenwich,39.387140666680224,-75.34958433544368,0.0,0.0,0.0,0.0,0.0,434.2833333333333,0.0,0.0
NJ,Guttenberg,40.79491412098841,-74.00983362119166,0.0,0.0,52.04358974358975,0.0,0.0,0.0,0.0,0.0
NJ,Hackensack,40.87833301770178,-74.0524981811661,37.78271604938272,37.72833333333333,46.10405103668263,1468.2537878787878,540.0,130.39974358974357,35.98690476190476,0.0
NJ,Hackettstown,40.85670676100213,-74.82478718509515,35.52514245014244,36.010057471264375,37.36896980122331,348.5569148936171,0.0,100.17516025641021,36.76666666666667,0.0
NJ,Haddon Heights,39.87736050801629,-75.06594667629167,36.95595238095238,43.35454545454545,49.82002063983487,80.93333333333334,0.0,46.58214285714286,0.0,0.0
NJ,Haddon Township,39.90698234884525,-75.08854563661879,43.230952380952374,47.275000000000006,43.66698717948719,160.33888888888887,0.0,34.17380952380953,29.358333333333334,0.0
NJ,Haddonfield,39.879902778694664,-75.02595537487909,40.753070175438594,47.04999999999999,41.71172316384183,624.1254385964912,0.0,56.545238095238105,34.18333333333333,0.0
NJ,Hainesport,39.977871943844626,-74.83012769530275,33.47444444444444,29.783333333333335,43.186734693877554,225.35833333333335,0.0,35.25,57.416666666666664,0.0
NJ,Haledon,40.93801748198994,-74.18765207385692,40.6125,0.0,46.266666666666666,0.0,0.0,0.0,60.166666666666664,0.0
NJ,Hamburg,41.15133908958983,-74.57540319601769,40.92916666666667,44.6,39.592978003384104,284.7,0.0,28.276190476190475,120.0,0.0
NJ,Hammonton,39.63659816600754,-74.80823138472671,38.8578431372549,39.52044025157233,35.558876549171025,5402.612297734628,0.0,45.194531250000004,44.19888888888889,0.0
NJ,Hampton,40.654880007140584,-74.97007243025108,34.708333333333336,37.23611111111111,43.98535127055306,218.10833333333335,0.0,48.769444444444446,34.794444444444444,0.0
NJ,Hardwick,41.01495691502651,-74.92490401534955,44.43888888888889,0.0,51.60833333333333,0.0,0.0,54.68333333333334,0.0,0.0
NJ,Harrington Park,40.98659361581144,-73.98048170181066,59.71666666666667,0.0,48.16111111111112,2878.0,0.0,59.7375,0.0,0.0
NJ,Harrison,40.74614616527386,-74.15615363771441,35.16621621621623,33.70666666666666,45.517954324586974,333.0870967741935,540.0,45.77444444444445,49.14833333333334,0.0
NJ,Harvey Cedars,39.707947,-74.133301,0.0,0.0,48.68333333333333,0.0,0.0,0.0,0.0,0.0
NJ,Hasbrouck Heights,40.863065003067376,-74.06670884857792,36.838271604938264,33.074999999999996,43.75518824609741,271.9067901234568,0.0,81.78846153846152,59.5638888888889,0.0
NJ,Haskell,41.02013198205648,-74.29519980498324,35.09583333333333,0.0,40.54603174603173,197.1712121212121,0.0,28.343333333333327,59.68333333333333,0.0
NJ,Haworth,40.95896923928782,-73.98709362888047,0.0,44.81666666666667,11.716666666666667,579.25,0.0,0.0,0.0,0.0
NJ,Hawthorne,40.96366838130807,-74.15011541301908,36.82933333333333,33.797619047619044,60.70932400932398,450.44114583333334,0.0,43.253125,47.61333333333334,0.0
NJ,Hazlet,40.42118944594346,-74.19469251241809,36.95310077519378,29.464999999999996,49.665206445115835,352.4474747474746,0.0,41.661904761904765,56.602380952380955,0.0
NJ,Hazlet Township,40.436902703750555,-74.14060272910154,37.24166666666667,46.875,51.437777777777775,269.52666666666664,0.0,36.27777777777778,0.0,0.0
NJ,Helmetta,40.377675806341344,-74.42439909234473,0.0,0.0,45.936666666666675,0.0,0.0,0.0,0.0,0.0
NJ,Hewitt,41.15317239945521,-74.34161429319704,29.516666666666666,0.0,50.85952380952381,0.0,0.0,29.516666666666666,0.0,0.0
NJ,High Bridge,40.67070900808877,-74.90380941975371,0.0,0.0,56.175,0.0,0.0,0.0,0.0,0.0
NJ,Highland Lakes,41.20002,-74.481537,0.0,0.0,17.283333333333335,0.0,0.0,0.0,0.0,0.0
NJ,Highland Park,40.50056278161547,-74.42764654618985,44.775,59.56666666666667,63.99563218390806,39.544444444444444,0.0,56.836111111111116,0.0,0.0
NJ,Highlands,40.406278422854065,-73.99331131533914,29.06666666666667,0.0,46.46363636363636,360.0,0.0,150.94583333333335,28.9,0.0
NJ,Hightstown,40.25694328183917,-74.52440936478645,34.50983606557378,33.358602150537635,52.61408333333332,293.8205882352941,0.0,42.43124999999999,31.146296296296295,0.0
NJ,Hillsborough,40.50830916880799,-74.63892295035627,44.631944444444436,38.05714285714286,53.6400980392157,21274.10888888889,0.0,47.92444444444444,0.0,0.0
NJ,Hillsdale,41.00662725803587,-74.0648300235364,40.223333333333336,44.75,40.22119883040935,460.7388888888889,0.0,29.17222222222222,0.0,0.0
NJ,Hillside,40.70158751750868,-74.23504126897168,37.79740368509211,35.27477477477478,42.29613764044946,184.1418367346938,0.0,48.70921985815603,44.93118279569893,0.0
NJ,Ho Ho Kus,40.99963262164939,-74.10099653389314,36.016666666666666,39.50555555555556,37.533333333333346,405.46666666666664,0.0,72.03809523809524,29.7,0.0
NJ,Hoboken,40.74521571308465,-74.0320436781136,37.19722222222222,29.7,50.69333333333336,2560.207165861515,0.0,102.44803921568626,0.0,0.0
NJ,Holmdel,40.39078482532081,-74.17418415435803,34.21931216931216,34.045614035087716,58.141473429951716,477.47321428571416,0.0,87.34029850746269,44.63333333333333,0.0
NJ,Hopatcong,40.93385789685273,-74.66335985644889,37.39722222222222,0.0,39.70625,11545.85,0.0,72.11666666666666,29.766666666666666,0.0
NJ,Hopewell,40.385303008047984,-74.78712994066429,29.692592592592593,0.0,44.92413793103448,324.85555555555555,0.0,65.44,0.0,0.0
NJ,Howell,40.15546961713367,-74.22342461927171,34.64444444444444,33.86923076923077,48.405138888888885,403.30306122448974,0.0,42.03137254901959,34.65,0.0
NJ,Interlaken,40.23238,-74.00985,29.766666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NJ,Irvington,40.729889520191534,-74.22423431748386,37.264125560538126,38.876666666666665,41.19400278940026,166.8290476190476,0.0,48.47055016181228,39.92393162393161,0.0
NJ,Iselin,40.56410722855705,-74.321391656963,36.569120654396706,35.903174603174605,41.133629560336715,270.8204761904762,0.0,74.46139240506331,37.805882352941175,40.166666666666664
NJ,Jackson,40.134590786140706,-74.3475886898375,37.3604938271605,34.44222222222221,49.61394830659538,7613.539259259261,0.0,49.25606060606061,29.483333333333334,0.0
NJ,Jamesburg,40.349417333678865,-74.43676596105442,51.875,0.0,47.7875,0.0,0.0,0.0,28.4,0.0
NJ,Jersey City,40.731034092712896,-74.05910345392854,36.422264389626854,33.34287484510532,51.35513995541225,17716.62989220564,502.5,55.64128654970758,36.60539568345323,29.71666666666667
NJ,Jobstown,40.04283972292724,-74.68011512048619,29.46666666666667,0.0,46.17944444444445,408.0555555555555,0.0,578.2041666666667,30.383333333333333,0.0
NJ,Joint Base MDL,40.007147458907156,-74.62760312061349,0.0,0.0,76.6,0.0,0.0,0.0,0.0,0.0
NJ,Joint Base Mdl,40.01642168478622,-74.63564925987824,0.0,0.0,64.78333333333333,0.0,0.0,42.68333333333333,0.0,0.0
